$,
3.97916667,17.47664541
3.98958333,17.47664541
4,17.47664541
4.01041667,17.47664541
4.02083333,17.47664541
4.03125,17.47664541
4.04166667,17.47664541
4.05208333,17.47664541
4.0625,17.47664541
4.07291667,17.47664541
4.08333333,17.47664541
4.09375,17.47664541
4.10416667,17.47664541
4.11458333,17.47664541
4.125,17.47664541
4.13541667,17.47664541
4.14583333,17.47664541
4.15625,17.47664541
4.16666667,17.47664541
4.17708333,17.47664541
4.1875,17.47664541
4.19791667,17.47664541
4.20833333,17.47664541
4.21875,17.47664541
4.22916667,17.47664541
4.23958333,17.47664541
4.25,17.47664541
4.26041667,17.47664541
4.27083333,17.47664541
4.28125,17.47664541
4.29166667,17.47664541
4.30208333,17.47664541
4.3125,17.47664541
4.32291667,17.47664541
4.33333333,17.47664541
4.34375,17.47664541
4.35416667,17.47664541
4.36458333,17.47664541
4.375,17.47664541
4.38541667,17.47664541
4.39583333,17.47664541
4.40625,17.47664541
4.41666667,17.47664541
4.42708333,17.47664541
4.4375,17.47664541
4.44791667,17.47664541
4.45833333,17.47664541
4.46875,17.47664541
4.47916667,17.47664541
4.48958333,17.47664541
4.5,17.47664541
4.51041667,17.47664541
4.52083333,17.47664541
4.53125,17.47664541
4.54166667,17.47664541
4.55208333,17.47664541
4.5625,17.47664541
4.57291667,17.47664541
4.58333333,17.47664541
4.59375,17.47664541
4.60416667,17.47664541
4.61458333,17.47664541
4.625,17.47664541
4.66666667,17.47664541
4.67708333,17.47664541
4.6875,17.47664541
4.69791667,17.47664541
4.70833333,17.47664541
4.71875,17.47664541
4.72916667,17.47664541
4.73958333,17.47664541
4.75,17.47664541
4.76041667,17.47664541
4.77083333,17.47664541
4.78125,17.47664541
4.79166667,17.47664541
4.80208333,17.47664541
4.8125,17.47664541
4.82291667,17.47664541
4.83333333,17.47664541
4.84375,17.47664541
4.85416667,17.47664541
4.86458333,17.47664541
4.875,17.47664541
4.88541667,17.47664541
4.89583333,17.47664541
4.90625,17.47664541
4.91666667,17.47664541
4.92708333,17.47664541
4.9375,17.47664541
4.94791667,17.47664541
4.95833333,17.47664541
4.96875,17.47664541
4.97916667,17.47664541
4.98958333,17.47664541
5,17.47664541
5.01041667,17.47664541
5.02083333,17.47664541
5.03125,17.47664541
5.04166667,17.47664541
5.05208333,17.47664541
5.0625,17.47664541
5.07291667,17.47664541
5.08333333,17.47664541
5.09375,17.47664541
5.10416667,17.47664541
5.11458333,17.47664541
5.125,17.47664541
5.13541667,17.47664541
5.14583333,17.47664541
5.15625,17.47664541
5.16666667,17.47664541
5.17708333,17.47664541
5.1875,17.47664541
5.19791667,17.47664541
5.20833333,17.47664541
5.21875,17.47664541
5.22916667,17.47664541
5.23958333,17.47664541
5.25,17.47664541
5.26041667,17.47664541
5.27083333,17.47664541
5.28125,17.47664541
5.29166667,17.47664541
5.30208333,17.47664541
5.3125,17.47664541
5.32291667,17.47664541
5.33333333,17.47664541
5.34375,17.47664541
5.35416667,17.47664541
5.36458333,17.47664541
5.375,17.47664541
5.38541667,17.47664541
5.39583333,17.47664541
5.40625,17.47664541
5.41666667,17.47664541
5.42708333,17.47664541
5.4375,17.47664541
5.44791667,17.47664541
5.45833333,17.47664541
5.46875,17.47664541
5.47916667,17.47664541
5.48958333,17.47664541
5.5,17.47664541
5.51041667,17.47664541
5.52083333,17.47664541
5.53125,17.47664541
5.54166667,17.47664541
5.55208333,17.47664541
5.5625,17.47664541
5.57291667,17.47664541
5.58333333,17.47664541
5.59375,17.47664541
5.60416667,17.47664541
5.61458333,17.47664541
5.625,17.47664541
5.63541667,17.47664541
5.64583333,17.47664541
5.65625,17.47664541
5.66666667,17.47664541
5.67708333,17.47664541
5.6875,17.47664541
5.69791667,17.47664541
5.70833333,17.47664541
5.71875,17.47664541
5.72916667,17.47664541
5.73958333,17.47664541
5.75,17.47664541
5.76041667,17.47664541
5.77083333,17.47664541
5.78125,17.47664541
5.79166667,17.47664541
5.80208333,17.47664541
5.8125,17.47664541
5.82291667,17.47664541
5.83333333,17.47664541
5.84375,17.47664541
5.85416667,17.47664541
5.86458333,17.47664541
5.875,17.47664541
5.88541667,17.47664541
5.89583333,17.47664541
5.90625,17.47664541
5.91666667,17.47664541
5.92708333,17.47664541
5.9375,17.47664541
5.94791667,17.47664541
5.95833333,17.47664541
5.96875,17.47664541
5.97916667,17.47664541
5.98958333,17.47664541
6,17.47664541
6.01041667,17.47664541
6.02083333,17.47664541
6.03125,17.47664541
6.04166667,17.47664541
6.05208333,17.47664541
6.0625,17.47664541
6.07291667,17.47664541
6.08333333,17.47664541
6.09375,17.47664541
6.10416667,17.47664541
6.11458333,17.47664541
6.125,17.47664541
6.13541667,17.47664541
6.14583333,17.47664541
6.15625,17.47664541
6.16666667,17.47664541
6.17708333,17.47664541
6.1875,17.47664541
6.19791667,17.47664541
6.20833333,17.47664541
6.21875,17.47664541
6.22916667,17.47664541
6.23958333,17.47664541
6.25,17.47664541
6.26041667,17.47664541
6.27083333,17.47664541
6.28125,17.47664541
6.29166667,17.47664541
6.30208333,17.47664541
6.3125,17.47664541
6.32291667,17.47664541
6.33333333,17.47664541
6.34375,17.47664541
6.35416667,17.47664541
6.36458333,17.47664541
6.375,17.47664541
6.38541667,17.47664541
6.39583333,17.47664541
6.40625,17.47664541
6.41666667,17.47664541
6.42708333,17.47664541
6.4375,17.47664541
6.44791667,17.47664541
6.45833333,17.47664541
6.46875,17.47664541
6.47916667,17.47664541
6.48958333,17.47664541
6.5,17.47664541
6.51041667,17.47664541
6.52083333,17.47664541
6.53125,17.47664541
6.54166667,17.47664541
6.55208333,17.47664541
6.5625,17.47664541
6.57291667,17.47664541
6.58333333,17.47664541
6.59375,17.47664541
6.60416667,17.47664541
6.61458333,17.47664541
6.625,17.47664541
6.63541667,17.47664541
6.64583333,17.47664541
6.65625,17.47664541
6.66666667,17.47664541
6.67708333,17.47664541
6.6875,17.47664541
6.69791667,17.47664541
6.70833333,17.47664541
6.71875,17.47664541
6.72916667,17.47664541
6.73958333,17.47664541
6.75,17.47664541
6.76041667,17.47664541
6.77083333,17.47664541
6.78125,17.47664541
6.79166667,17.47664541
6.80208333,17.47664541
6.8125,17.47664541
6.82291667,17.47664541
6.83333333,17.47664541
6.84375,17.47664541
6.85416667,17.47664541
6.86458333,17.47664541
6.875,17.47664541
6.88541667,17.47664541
6.89583333,17.47664541
6.90625,17.47664541
6.91666667,17.47664541
6.92708333,17.47664541
6.9375,17.47664541
6.94791667,17.47664541
6.95833333,17.47664541
6.96875,17.47664541
6.97916667,17.47664541
6.98958333,17.47664541
7,17.47664541
7.01041667,17.47664541
7.02083333,17.47664541
7.03125,17.47664541
7.04166667,17.47664541
7.05208333,17.47664541
7.0625,17.47664541
7.07291667,17.47664541
7.08333333,17.47664541
7.09375,17.47664541
7.10416667,17.47664541
7.11458333,17.47664541
7.125,17.47664541
7.13541667,17.47664541
7.14583333,17.47664541
7.15625,17.47664541
7.16666667,17.47664541
7.17708333,17.47664541
7.1875,17.47664541
7.19791667,17.47664541
7.20833333,17.47664541
7.21875,17.47664541
7.22916667,17.47664541
7.23958333,17.47664541
7.25,17.47664541
7.26041667,17.47664541
7.27083333,17.47664541
7.28125,17.47664541
7.29166667,17.47664541
7.30208333,17.47664541
7.3125,17.47664541
7.32291667,17.47664541
7.33333333,17.47664541
7.34375,17.47664541
7.35416667,17.47664541
7.36458333,17.47664541
7.375,17.47664541
7.38541667,17.47664541
7.39583333,17.47664541
7.40625,17.47664541
7.41666667,17.47664541
7.42708333,17.47664541
7.4375,17.47664541
7.44791667,17.47664541
7.45833333,17.47664541
7.46875,17.47664541
7.47916667,17.47664541
7.48958333,17.47664541
7.5,17.47664541
7.51041667,17.47664541
7.52083333,17.47664541
7.53125,17.47664541
7.54166667,17.47664541
7.55208333,17.47664541
7.5625,17.47664541
7.57291667,17.47664541
7.58333333,17.47664541
7.59375,17.47664541
7.60416667,17.47664541
7.61458333,17.47664541
7.625,17.47664541
7.63541667,17.47664541
7.64583333,17.47664541
7.65625,17.47664541
7.66666667,17.47664541
7.67708333,17.47664541
7.6875,17.47664541
7.69791667,17.47664541
7.70833333,17.47664541
7.71875,17.47664541
7.72916667,17.47664541
7.73958333,17.47664541
7.75,17.47664541
7.76041667,17.47664541
7.77083333,17.47664541
7.78125,17.47664541
7.79166667,17.47664541
7.80208333,17.47664541
7.8125,17.47664541
7.82291667,17.47664541
7.83333333,17.47664541
7.84375,17.47664541
7.85416667,17.47664541
7.86458333,17.47664541
7.875,17.47664541
7.88541667,17.47664541
7.89583333,17.47664541
7.90625,17.47664541
7.91666667,17.47664541
7.92708333,17.47664541
7.9375,17.47664541
7.94791667,17.47664541
7.95833333,17.47664541
7.96875,17.47664541
7.97916667,17.47664541
7.98958333,17.47664541
8,17.47664541
8.01041667,17.47664541
8.02083333,17.47664541
8.03125,17.47664541
8.04166667,17.47664541
8.05208333,17.47664541
8.0625,17.47664541
8.07291667,17.47664541
8.08333333,17.47664541
8.09375,17.47664541
8.10416667,17.47664541
8.11458333,17.47664541
8.125,17.47664541
8.13541667,17.47664541
8.14583333,17.47664541
8.15625,17.47664541
8.16666667,17.47664541
8.17708333,17.47664541
8.1875,17.47664541
8.19791667,17.47664541
8.20833333,17.47664541
8.21875,17.47664541
8.22916667,17.47664541
8.23958333,17.47664541
8.25,17.47664541
8.26041667,17.47664541
8.27083333,17.47664541
8.28125,17.47664541
8.29166667,17.47664541
8.30208333,17.47664541
8.3125,17.47664541
8.32291667,17.47664541
8.33333333,17.47664541
8.34375,17.47664541
8.35416667,17.47664541
8.36458333,17.47664541
8.375,17.47664541
8.38541667,17.47664541
8.39583333,17.47664541
8.40625,17.47664541
8.41666667,17.47664541
8.42708333,17.47664541
8.4375,17.47664541
8.44791667,17.47664541
8.45833333,17.47664541
8.46875,17.47664541
8.47916667,17.47664541
8.48958333,17.47664541
8.5,17.47664541
8.51041667,17.47664541
8.52083333,17.47664541
8.53125,17.47664541
8.54166667,17.47664541
8.58333333,17.47664541
8.59375,17.47664541
8.60416667,17.47664541
8.61458333,17.47664541
8.625,17.47664541
8.63541667,17.47664541
8.64583333,17.47664541
8.65625,17.47664541
8.66666667,17.47664541
8.67708333,17.47664541
8.6875,17.47664541
8.69791667,17.47664541
8.70833333,17.47664541
8.71875,17.47664541
8.72916667,17.47664541
8.73958333,17.47664541
8.75,17.47664541
8.76041667,17.47664541
8.77083333,17.47664541
8.78125,17.47664541
8.79166667,17.47664541
8.80208333,17.47664541
8.8125,17.47664541
8.82291667,17.47664541
8.83333333,17.47664541
8.84375,17.47664541
8.85416667,17.47664541
8.86458333,17.47664541
8.875,17.47664541
8.88541667,17.47664541
8.89583333,17.47664541
8.90625,17.47664541
8.91666667,17.47664541
8.92708333,17.47664541
8.9375,17.47664541
8.94791667,17.47664541
8.95833333,17.47664541
8.96875,17.47664541
8.97916667,17.47664541
8.98958333,17.47664541
9,17.47664541
9.01041667,17.47664541
9.02083333,17.47664541
9.03125,17.47664541
9.04166667,17.47664541
9.05208333,17.47664541
9.0625,17.47664541
9.07291667,17.47664541
9.08333333,17.47664541
9.09375,17.47664541
9.10416667,17.47664541
9.11458333,17.47664541
9.125,17.47664541
9.13541667,17.47664541
9.14583333,17.47664541
9.15625,17.47664541
9.16666667,17.47664541
9.17708333,17.47664541
9.1875,17.47664541
9.19791667,17.47664541
9.20833333,17.47664541
9.21875,17.47664541
9.22916667,17.47664541
9.23958333,17.47664541
9.25,17.47664541
9.26041667,17.47664541
9.27083333,17.47664541
9.28125,17.47664541
9.29166667,17.47664541
9.30208333,17.47664541
9.3125,17.47664541
9.32291667,17.47664541
9.33333333,17.47664541
9.34375,17.47664541
9.35416667,17.47664541
9.36458333,17.47664541
9.375,17.47664541
9.38541667,17.47664541
9.39583333,17.47664541
9.40625,17.47664541
9.41666667,17.47664541
9.42708333,17.47664541
9.4375,17.47664541
9.44791667,17.47664541
9.45833333,17.47664541
9.46875,17.47664541
9.47916667,17.47664541
9.48958333,17.47664541
9.5,17.47664541
9.51041667,17.47664541
9.52083333,17.47664541
9.53125,17.47664541
9.54166667,17.47664541
9.55208333,17.47664541
9.5625,17.47664541
9.57291667,17.47664541
9.58333333,17.47664541
9.59375,17.47664541
9.60416667,17.47664541
9.61458333,17.47664541
9.625,17.47664541
9.63541667,17.47664541
9.64583333,17.47664541
9.65625,17.47664541
9.66666667,17.47664541
9.67708333,17.47664541
9.6875,17.47664541
9.69791667,17.47664541
9.70833333,17.47664541
9.71875,17.47664541
9.72916667,17.47664541
9.73958333,17.47664541
9.75,17.47664541
9.76041667,17.47664541
9.77083333,17.47664541
9.78125,17.47664541
9.79166667,17.47664541
9.80208333,17.47664541
9.8125,17.47664541
9.82291667,17.47664541
9.83333333,17.47664541
9.84375,17.47664541
9.85416667,17.47664541
9.86458333,17.47664541
9.875,17.47664541
9.88541667,17.47664541
9.89583333,17.47664541
9.90625,17.47664541
9.91666667,17.47664541
9.92708333,17.47664541
9.9375,17.47664541
9.94791667,17.47664541
9.95833333,17.47664541
9.96875,17.47664541
9.97916667,17.47664541
9.98958333,17.47664541
10,17.47664541
10.01041667,17.47664541
10.02083333,17.47664541
10.03125,17.47664541
10.04166667,17.47664541
10.05208333,17.47664541
10.0625,17.47664541
10.07291667,17.47664541
10.08333333,17.47664541
10.09375,17.47664541
10.10416667,17.47664541
10.11458333,17.47664541
10.125,17.47664541
10.13541667,17.47664541
10.14583333,17.47664541
10.15625,17.47664541
10.16666667,17.47664541
10.17708333,17.47664541
10.1875,17.47664541
10.19791667,17.47664541
10.20833333,17.47664541
10.21875,17.47664541
10.22916667,17.47664541
10.23958333,17.47664541
10.25,17.47664541
10.26041667,17.47664541
10.27083333,17.47664541
10.28125,17.47664541
10.29166667,17.47664541
10.30208333,17.47664541
10.3125,17.47664541
10.32291667,17.47664541
10.33333333,17.47664541
10.34375,17.47664541
10.35416667,17.47664541
10.36458333,17.47664541
10.375,17.47664541
10.38541667,17.47664541
10.39583333,17.47664541
10.40625,17.47664541
10.41666667,17.47664541
10.42708333,17.47664541
10.4375,17.47664541
10.44791667,17.47664541
10.45833333,17.47664541
10.46875,17.47664541
10.47916667,17.47664541
10.48958333,17.47664541
10.5,17.47664541
10.51041667,17.47664541
10.52083333,17.47664541
10.53125,17.47664541
10.54166667,17.47664541
10.55208333,17.47664541
10.5625,17.47664541
10.57291667,17.47664541
10.58333333,17.47664541
10.59375,17.47664541
10.60416667,17.47664541
10.61458333,17.47664541
10.625,17.47664541
10.63541667,17.47664541
10.64583333,17.47664541
10.65625,17.47664541
10.66666667,17.47664541
10.67708333,17.47664541
10.6875,17.47664541
10.69791667,17.47664541
10.70833333,17.47664541
10.71875,17.47664541
10.72916667,17.47664541
10.73958333,17.47664541
10.75,17.47664541
10.76041667,17.47664541
10.77083333,17.47664541
10.78125,17.47664541
10.79166667,17.47664541
10.80208333,17.47664541
10.8125,17.47664541
10.82291667,17.47664541
10.83333333,17.47664541
10.84375,17.47664541
10.85416667,17.47664541
10.86458333,17.47664541
10.875,17.47664541
10.88541667,17.47664541
10.89583333,17.47664541
10.90625,17.47664541
10.91666667,17.47664541
10.92708333,17.47664541
10.9375,17.47664541
10.94791667,17.47664541
10.95833333,17.47664541
10.96875,17.47664541
10.97916667,17.47664541
10.98958333,17.47664541
11,17.47664541
11.01041667,17.47664541
11.02083333,17.47664541
11.03125,17.47664541
11.04166667,17.47664541
11.05208333,17.47664541
11.0625,17.47664541
11.07291667,17.47664541
11.08333333,17.47664541
11.09375,17.47664541
11.10416667,17.47664541
11.11458333,17.47664541
11.125,17.47664541
11.13541667,17.47664541
11.14583333,17.47664541
11.15625,17.47664541
11.16666667,17.47664541
11.17708333,17.47664541
11.1875,17.47664541
11.19791667,17.47664541
11.20833333,17.47664541
11.21875,17.47664541
11.22916667,17.47664541
11.23958333,17.47664541
11.25,17.47664541
11.26041667,17.47664541
11.27083333,17.47664541
11.28125,17.47664541
11.29166667,17.47664541
11.30208333,17.47664541
11.3125,17.47664541
11.32291667,17.47664541
11.33333333,17.47664541
11.34375,17.47664541
11.35416667,17.47664541
11.36458333,17.47664541
11.375,17.47664541
11.38541667,17.47664541
11.39583333,17.47664541
11.40625,17.47664541
11.41666667,17.47664541
11.42708333,17.47664541
11.4375,17.47664541
11.44791667,17.47664541
11.45833333,17.47664541
11.46875,17.47664541
11.47916667,17.47664541
11.48958333,17.47664541
11.5,17.47664541
11.51041667,17.47664541
11.52083333,17.47664541
11.53125,17.47664541
11.54166667,17.47664541
11.55208333,17.47664541
11.5625,17.47664541
11.57291667,17.47664541
11.58333333,17.47664541
11.59375,17.47664541
11.60416667,17.47664541
11.61458333,17.47664541
11.625,17.47664541
11.63541667,17.47664541
11.64583333,17.47664541
11.65625,17.47664541
11.66666667,17.47664541
11.67708333,17.47664541
11.6875,17.47664541
11.69791667,17.47664541
11.70833333,17.47664541
11.71875,17.47664541
11.72916667,17.47664541
11.73958333,17.47664541
11.75,17.47664541
11.76041667,17.47664541
11.77083333,17.47664541
11.78125,17.47664541
11.79166667,17.47664541
11.80208333,17.47664541
11.8125,17.47664541
11.82291667,17.47664541
11.83333333,17.47664541
11.84375,17.47664541
11.85416667,17.47664541
11.86458333,17.47664541
11.875,17.47664541
11.88541667,17.47664541
11.89583333,17.47664541
11.90625,17.47664541
11.91666667,17.47664541
11.92708333,17.47664541
11.9375,17.47664541
11.94791667,17.47664541
11.95833333,17.47664541
11.96875,17.47664541
11.97916667,17.47664541
11.98958333,17.47664541
12,17.47664541
12.01041667,17.47664541
12.02083333,17.47664541
12.03125,17.47664541
12.04166667,17.47664541
12.05208333,17.47664541
12.0625,17.47664541
12.07291667,17.47664541
12.08333333,17.47664541
12.09375,17.47664541
12.10416667,17.47664541
12.11458333,17.47664541
12.125,17.47664541
12.13541667,17.47664541
12.14583333,17.47664541
12.15625,17.47664541
12.16666667,17.47664541
12.17708333,17.47664541
12.1875,17.47664541
12.19791667,17.47664541
12.20833333,17.47664541
12.21875,17.47664541
12.22916667,17.47664541
12.23958333,17.47664541
12.25,17.47664541
12.26041667,17.47664541
12.27083333,17.47664541
12.28125,17.47664541
12.29166667,17.47664541
12.30208333,17.47664541
12.3125,17.47664541
12.32291667,17.47664541
12.33333333,17.47664541
12.34375,17.47664541
12.35416667,17.47664541
12.36458333,17.47664541
12.375,17.47664541
12.38541667,17.47664541
12.39583333,17.47664541
12.40625,17.47664541
12.41666667,17.47664541
12.42708333,17.47664541
12.4375,17.47664541
12.44791667,17.47664541
12.45833333,17.47664541
12.46875,17.47664541
12.47916667,17.47664541
12.48958333,17.47664541
12.5,17.47664541
12.51041667,17.47664541
12.52083333,17.47664541
12.53125,17.47664541
12.54166667,17.47664541
12.55208333,17.47664541
12.5625,17.47664541
12.57291667,17.47664541
12.58333333,17.47664541
12.59375,17.47664541
12.60416667,17.47664541
12.61458333,17.47664541
12.625,17.47664541
12.63541667,17.47664541
12.64583333,17.47664541
12.65625,17.47664541
12.66666667,17.47664541
12.67708333,17.47664541
12.6875,17.47664541
12.69791667,17.47664541
12.70833333,17.47664541
12.71875,17.47664541
12.72916667,17.47664541
12.73958333,17.47664541
12.75,17.47664541
12.76041667,17.47664541
12.77083333,17.47664541
12.78125,17.47664541
12.79166667,17.47664541
12.80208333,17.47664541
12.8125,17.47664541
12.82291667,17.47664541
12.83333333,17.47664541
12.84375,17.47664541
12.85416667,17.47664541
12.86458333,17.47664541
12.875,17.47664541
12.88541667,17.47664541
12.89583333,17.47664541
12.90625,17.47664541
12.91666667,17.47664541
12.92708333,17.47664541
12.9375,17.47664541
12.94791667,17.47664541
12.95833333,17.47664541
12.96875,17.47664541
12.97916667,17.47664541
12.98958333,17.47664541
13,17.47664541
13.01041667,17.47664541
13.02083333,17.47664541
13.03125,17.47664541
13.04166667,17.47664541
13.05208333,17.47664541
13.0625,17.47664541
13.07291667,17.47664541
13.08333333,17.47664541
13.09375,17.47664541
13.10416667,17.47664541
13.11458333,17.47664541
13.125,17.47664541
13.13541667,17.47664541
13.14583333,17.47664541
13.15625,17.47664541
13.16666667,17.47664541
13.17708333,17.47664541
13.1875,17.47664541
13.19791667,17.47664541
13.20833333,17.47664541
13.21875,17.47664541
13.22916667,17.47664541
13.23958333,17.47664541
13.25,17.47664541
13.26041667,17.47664541
13.27083333,17.47664541
13.28125,17.47664541
13.29166667,17.47664541
13.30208333,17.47664541
13.3125,17.47664541
13.32291667,17.47664541
13.33333333,17.47664541
13.34375,17.47664541
13.35416667,17.47664541
13.36458333,17.47664541
13.375,17.47664541
13.38541667,17.47664541
13.39583333,17.47664541
13.40625,17.47664541
13.41666667,17.47664541
13.42708333,17.47664541
13.4375,17.47664541
13.44791667,17.47664541
13.45833333,17.47664541
13.46875,17.47664541
13.47916667,17.47664541
13.48958333,17.47664541
13.5,17.47664541
13.51041667,17.47664541
13.52083333,17.47664541
13.53125,17.47664541
13.54166667,17.47664541
13.55208333,17.47664541
13.5625,17.47664541
13.57291667,17.47664541
13.58333333,17.47664541
13.59375,17.47664541
13.60416667,17.47664541
13.61458333,17.47664541
13.625,17.47664541
13.63541667,17.47664541
13.64583333,17.47664541
