$,
5.09375,2
5.10416667,2
5.11458333,2
5.125,2
5.13541667,2
5.14583333,2
5.15625,2
5.16666667,2
5.17708333,2
5.1875,2
5.19791667,2
5.20833333,2
5.21875,2
5.22916667,2
5.23958333,2
5.25,2
5.26041667,2
5.27083333,2
5.28125,2
5.29166667,2
5.30208333,2
5.3125,2
5.32291667,2
5.33333333,2
5.34375,2
5.35416667,2
5.36458333,2
5.375,2
5.38541667,2
5.39583333,2
5.40625,2
5.41666667,2
5.42708333,2
5.4375,2
5.44791667,2
5.45833333,2
5.46875,2
5.47916667,2
5.48958333,2
5.5,2
5.51041667,2
5.52083333,2
5.53125,2
5.54166667,2
5.55208333,2
5.5625,2
5.57291667,2
5.58333333,2
5.59375,2
5.60416667,2
5.61458333,2
5.625,2
5.63541667,2
5.64583333,2
5.65625,2
5.66666667,2
5.67708333,2
5.6875,2
5.69791667,2
5.70833333,2
5.71875,2
5.72916667,2
5.73958333,2
5.75,2
5.76041667,2
5.77083333,2
5.78125,2
5.79166667,2
5.80208333,2
5.8125,2
5.82291667,2
5.83333333,2
5.84375,2
5.85416667,2
5.86458333,2
5.875,2
5.88541667,2
5.89583333,2
5.90625,2
5.91666667,2
5.92708333,2
5.9375,2
5.94791667,2
5.95833333,2
5.96875,2
5.97916667,2
5.98958333,2
6,2
6.01041667,2
6.02083333,2
6.03125,2
6.04166667,2
6.05208333,2
6.0625,2
6.07291667,2
6.08333333,2
6.09375,2
6.10416667,2
6.11458333,2
6.125,2
6.13541667,2
6.14583333,2
6.15625,2
6.16666667,2
6.17708333,2
6.1875,2
6.19791667,2
6.20833333,2
6.21875,2
6.22916667,2
6.23958333,2
6.25,2
6.26041667,2
6.27083333,2
6.28125,2
6.29166667,2
6.30208333,2
6.3125,2
6.32291667,2
6.33333333,2
6.34375,2
6.35416667,2
6.36458333,2
6.375,2
6.38541667,2
6.39583333,2
6.40625,2
6.41666667,2
6.42708333,2
6.4375,2
6.44791667,2
6.45833333,2
6.46875,2
6.47916667,2
6.48958333,2
6.5,2
6.51041667,2
6.52083333,2
6.53125,2
6.54166667,2
6.55208333,2
6.5625,2
6.57291667,2
6.58333333,2
6.59375,2
6.60416667,2
6.61458333,2
6.625,2
6.63541667,2
6.64583333,2
6.65625,2
6.66666667,2
6.67708333,2
6.6875,2
6.69791667,2
6.70833333,2
6.71875,2
6.72916667,2
6.73958333,2
6.75,2
6.76041667,2
6.77083333,2
6.78125,2
6.79166667,2
6.80208333,2
6.8125,2
6.82291667,2
6.83333333,2
6.84375,2
6.85416667,2
6.86458333,2
6.875,2
6.88541667,2
6.89583333,2
6.90625,2
6.91666667,2
6.92708333,2
6.9375,2
6.94791667,2
6.95833333,2
6.96875,2
6.97916667,2
6.98958333,2
7,2
7.01041667,2
7.02083333,2
7.03125,2
7.04166667,2
7.05208333,2
7.0625,2
7.07291667,2
7.08333333,2
7.09375,2
7.10416667,2
7.11458333,2
7.125,2
7.13541667,2
7.14583333,2
7.15625,2
7.16666667,2
7.17708333,2
7.1875,2
7.19791667,2
7.20833333,2
7.21875,2
7.22916667,2
7.23958333,2
7.25,2
7.26041667,2
7.27083333,2
7.28125,2
7.29166667,2
7.30208333,2
7.3125,2
7.32291667,2
7.33333333,2
7.34375,2
7.35416667,2
7.36458333,2
7.375,2
7.38541667,2
7.39583333,2
7.40625,2
7.41666667,2
7.42708333,2
7.4375,2
7.44791667,2
7.45833333,2
7.46875,2
7.47916667,2
7.48958333,2
7.5,2
7.51041667,2
7.52083333,2
7.53125,2
7.54166667,2
7.55208333,2
7.5625,2
7.57291667,2
7.58333333,2
7.59375,2
7.60416667,2
7.61458333,2
7.625,2
7.63541667,2
7.64583333,2
7.65625,2
7.66666667,2
7.67708333,2
7.6875,2
7.69791667,2
7.70833333,2
7.71875,2
7.72916667,2
7.73958333,2
7.75,2
7.76041667,2
7.77083333,2
7.78125,2
7.79166667,2
7.80208333,2
7.8125,2
7.82291667,2
7.83333333,2
7.84375,2
7.85416667,2
7.86458333,2
7.875,2
7.88541667,2
7.89583333,2
7.90625,2
7.91666667,2
7.92708333,2
7.9375,2
7.94791667,2
7.95833333,2
7.96875,2
7.97916667,2
7.98958333,2
8,2
8.01041667,2
8.02083333,2
8.03125,2
8.04166667,2
8.05208333,2
8.0625,2
8.07291667,2
8.08333333,2
8.09375,2
8.10416667,2
8.11458333,2
8.125,2
8.13541667,2
8.14583333,2
8.15625,2
8.16666667,2
8.17708333,2
8.1875,2
8.19791667,2
8.20833333,2
8.21875,2
8.22916667,2
8.23958333,2
8.25,2
8.26041667,2
8.27083333,2
8.28125,2
8.29166667,2
8.30208333,2
8.3125,2
8.32291667,2
8.33333333,2
8.34375,2
8.35416667,2
8.36458333,2
8.375,2
8.38541667,2
8.39583333,2
8.40625,2
8.41666667,2
8.42708333,2
8.4375,2
8.44791667,2
8.45833333,2
8.46875,2
8.47916667,2
8.48958333,2
8.5,2
8.51041667,2
8.52083333,2
8.53125,2
8.54166667,2
8.58333333,2
8.59375,2
8.60416667,2
8.61458333,2
8.625,2
8.63541667,2
8.64583333,2
8.65625,2
8.66666667,2
8.67708333,2
8.6875,2
8.69791667,2
8.70833333,2
8.71875,2
8.72916667,2
8.73958333,2
8.75,2
8.76041667,2
8.77083333,2
8.78125,2
8.79166667,2
8.80208333,2
8.8125,2
8.82291667,2
8.83333333,2
8.84375,2
8.85416667,2
8.86458333,2
8.875,2
8.88541667,2
8.89583333,2
8.90625,2
8.91666667,2
8.92708333,2
8.9375,2
8.94791667,2
8.95833333,2
8.96875,2
8.97916667,2
8.98958333,2
9,2
9.01041667,2
9.02083333,2
9.03125,2
9.04166667,2
9.05208333,2
9.0625,2
9.07291667,2
9.08333333,2
9.09375,2
9.10416667,2
9.11458333,2
9.125,2
9.13541667,2
9.14583333,2
9.15625,2
9.16666667,2
9.17708333,2
9.1875,2
9.19791667,2
9.20833333,2
9.21875,2
9.22916667,2
9.23958333,2
9.25,2
9.26041667,2
9.27083333,2
9.28125,2
9.29166667,2
9.30208333,2
9.3125,2
9.32291667,2
9.33333333,2
9.34375,2
9.35416667,2
9.36458333,2
9.375,2
9.38541667,2
9.39583333,2
9.40625,2
9.41666667,2
9.42708333,2
9.4375,2
9.44791667,2
9.45833333,2
9.46875,2
9.47916667,2
9.48958333,2
9.5,2
9.51041667,2
9.52083333,2
9.53125,2
9.54166667,2
9.55208333,2
9.5625,2
9.57291667,2
9.58333333,2
9.59375,2
9.60416667,2
9.61458333,2
9.625,2
9.63541667,2
9.64583333,2
9.65625,2
9.66666667,2
9.67708333,2
9.6875,2
9.69791667,2
9.70833333,2
9.71875,2
9.72916667,2
9.73958333,2
9.75,2
9.76041667,2
9.77083333,2
9.78125,2
9.79166667,2
9.80208333,2
9.8125,2
9.82291667,2
9.83333333,2
9.84375,2
9.85416667,2
9.86458333,2
9.875,2
9.88541667,2
9.89583333,2
9.90625,2
9.91666667,2
9.92708333,2
9.9375,2
9.94791667,2
9.95833333,2
9.96875,2
9.97916667,2
9.98958333,2
10,2
10.01041667,2
10.02083333,2
10.03125,2
10.04166667,2
10.05208333,2
10.0625,2
10.07291667,2
10.08333333,2
10.09375,2
10.10416667,2
10.11458333,2
10.125,2
10.13541667,2
10.14583333,2
10.15625,2
10.16666667,2
10.17708333,2
10.1875,2
10.19791667,2
10.20833333,2
10.21875,2
10.22916667,2
10.23958333,2
10.25,2
10.26041667,2
10.27083333,2
10.28125,2
10.29166667,2
10.30208333,2
10.3125,2
10.32291667,2
10.33333333,2
10.34375,2
10.35416667,2
10.36458333,2
10.375,2
10.38541667,2
10.39583333,2
10.40625,2
10.41666667,2
10.42708333,2
10.4375,2
10.44791667,2
10.45833333,2
10.46875,2
10.47916667,2
10.48958333,2
10.5,2
10.51041667,2
10.52083333,2
10.53125,2
10.54166667,2
10.55208333,2
10.5625,2
10.57291667,2
10.58333333,2
10.59375,2
10.60416667,2
10.61458333,2
10.625,2
10.63541667,2
10.64583333,2
10.65625,2
10.66666667,2
10.67708333,2
10.6875,2
10.69791667,2
10.70833333,2
10.71875,2
10.72916667,2
10.73958333,2
10.75,2
10.76041667,2
10.77083333,2
10.78125,2
10.79166667,2
10.80208333,2
10.8125,2
10.82291667,2
10.83333333,2
10.84375,2
10.85416667,2
10.86458333,2
10.875,2
10.88541667,2
10.89583333,2
10.90625,2
10.91666667,2
10.92708333,2
10.9375,2
10.94791667,2
10.95833333,2
10.96875,2
10.97916667,2
10.98958333,2
11,2
11.01041667,2
11.02083333,2
11.03125,2
11.04166667,2
11.05208333,2
11.0625,2
11.07291667,2
11.08333333,2
11.09375,2
11.10416667,2
11.11458333,2
11.125,2
11.13541667,2
11.14583333,2
11.15625,2
11.16666667,2
11.17708333,2
11.1875,2
11.19791667,2
11.20833333,2
11.21875,2
11.22916667,2
11.23958333,2
11.25,2
11.26041667,2
11.27083333,2
11.28125,2
11.29166667,2
11.30208333,2
11.3125,2
11.32291667,2
11.33333333,2
11.34375,2
11.35416667,2
11.36458333,2
11.375,2
11.38541667,2
11.39583333,2
11.40625,2
11.41666667,2
11.42708333,2
11.4375,2
11.44791667,2
11.45833333,2
11.46875,2
11.47916667,2
11.48958333,2
11.5,2
11.51041667,2
11.52083333,2
11.53125,2
11.54166667,2
11.55208333,2
11.5625,2
11.57291667,2
11.58333333,2
11.59375,2
11.60416667,2
11.61458333,2
11.625,2
11.63541667,2
11.64583333,2
11.65625,2
11.66666667,2
11.67708333,2
11.6875,2
11.69791667,2
11.70833333,2
11.71875,2
11.72916667,2
11.73958333,2
11.75,2
11.76041667,2
11.77083333,2
11.78125,2
11.79166667,2
11.80208333,2
11.8125,2
11.82291667,2
11.83333333,2
11.84375,2
11.85416667,2
11.86458333,2
11.875,2
11.88541667,2
11.89583333,2
11.90625,2
11.91666667,2
11.92708333,2
11.9375,2
11.94791667,2
11.95833333,2
11.96875,2
11.97916667,2
11.98958333,2
12,2
12.01041667,2
12.02083333,2
12.03125,2
12.04166667,2
12.05208333,2
12.0625,2
12.07291667,2
12.08333333,2
12.09375,2
12.10416667,2
12.11458333,2
12.125,2
12.13541667,2
12.14583333,2
12.15625,2
12.16666667,2
12.17708333,2
12.1875,2
12.19791667,2
12.20833333,2
12.21875,2
12.22916667,2
12.23958333,2
12.25,2
12.26041667,2
12.27083333,2
12.28125,2
12.29166667,2
12.30208333,2
12.3125,2
12.32291667,2
12.33333333,2
12.34375,2
12.35416667,2
12.36458333,2
12.375,2
12.38541667,2
12.39583333,2
12.40625,2
12.41666667,2
12.42708333,2
12.4375,2
12.44791667,2
12.45833333,2
12.46875,2
12.47916667,2
12.48958333,2
12.5,2
12.51041667,2
12.52083333,2
12.53125,2
12.54166667,2
12.55208333,2
12.5625,2
12.57291667,2
12.58333333,2
12.59375,2
12.60416667,2
12.61458333,2
12.625,2
12.63541667,2
12.64583333,2
12.65625,2
12.66666667,2
12.67708333,2
12.6875,2
12.69791667,2
12.70833333,2
12.71875,2
12.72916667,2
12.73958333,2
12.75,2
12.76041667,2
12.77083333,2
12.78125,2
12.79166667,2
12.80208333,2
12.8125,2
12.82291667,2
12.83333333,2
12.84375,2
12.85416667,2
12.86458333,2
12.875,2
12.88541667,2
12.89583333,2
12.90625,2
12.91666667,2
12.92708333,2
12.9375,2
12.94791667,2
12.95833333,2
12.96875,2
12.97916667,2
12.98958333,2
13,2
13.01041667,2
13.02083333,2
13.03125,2
13.04166667,2
13.05208333,2
13.0625,2
13.07291667,2
13.08333333,2
13.09375,2
13.10416667,2
13.11458333,2
13.125,2
13.13541667,2
13.14583333,2
13.15625,2
13.16666667,2
13.17708333,2
13.1875,2
13.19791667,2
13.20833333,2
13.21875,2
13.22916667,2
13.23958333,2
13.25,2
13.26041667,2
13.27083333,2
13.28125,2
13.29166667,2
13.30208333,2
13.3125,2
13.32291667,2
13.33333333,2
13.34375,2
13.35416667,2
13.36458333,2
13.375,2
13.38541667,2
13.39583333,2
13.40625,2
13.41666667,2
13.42708333,2
13.4375,2
13.44791667,2
13.45833333,2
13.46875,2
13.47916667,2
13.48958333,2
13.5,2
13.51041667,2
13.52083333,2
13.53125,2
13.54166667,2
13.55208333,2
13.5625,2
13.57291667,2
13.58333333,2
13.59375,2
13.60416667,2
13.61458333,2
13.625,2
13.63541667,2
13.64583333,2
13.65625,2
13.66666667,2
13.67708333,2
13.6875,2
13.69791667,2
13.70833333,2
13.71875,2
13.72916667,2
13.73958333,2
13.75,2
13.76041667,2
13.77083333,2
13.78125,2
13.79166667,2
13.80208333,2
13.8125,2
13.82291667,2
13.83333333,2
13.84375,2
13.85416667,2
13.86458333,2
13.875,2
13.88541667,2
13.89583333,2
13.90625,2
13.91666667,2
13.92708333,2
13.9375,2
13.94791667,2
13.95833333,2
13.96875,2
13.97916667,2
13.98958333,2
14,2
14.01041667,2
14.02083333,2
14.03125,2
14.04166667,2
14.05208333,2
14.0625,2
14.07291667,2
14.08333333,2
14.09375,2
14.10416667,2
14.11458333,2
14.125,2
14.13541667,2
14.14583333,2
14.15625,2
14.16666667,2
14.17708333,2
14.1875,2
14.19791667,2
14.20833333,2
14.21875,2
14.22916667,2
14.23958333,2
14.25,2
14.26041667,2
14.27083333,2
14.28125,2
14.29166667,2
14.30208333,2
14.3125,2
14.32291667,2
14.33333333,2
14.34375,2
14.35416667,2
14.36458333,2
14.375,2
14.38541667,2
14.39583333,2
14.40625,2
14.41666667,2
14.42708333,2
14.4375,2
14.44791667,2
14.45833333,2
14.46875,2
14.47916667,2
14.48958333,2
14.5,2
14.51041667,2
14.52083333,2
14.53125,2
14.54166667,2
14.55208333,2
14.5625,2
14.57291667,2
14.58333333,2
14.59375,2
14.60416667,2
14.61458333,2
14.625,2
14.63541667,2
14.64583333,2
14.65625,2
14.66666667,2
14.67708333,2
14.6875,2
14.69791667,2
14.70833333,2
14.71875,2
14.72916667,2
14.73958333,2
14.75,2
14.76041667,2
14.77083333,2
14.78125,2
14.79166667,2
14.80208333,2
14.8125,2
14.82291667,2
14.83333333,2
14.84375,2
14.85416667,2
14.86458333,2
14.875,2
14.88541667,2
14.89583333,2
14.90625,2
14.91666667,2
14.92708333,2
14.9375,2
14.94791667,2
14.95833333,2
14.96875,2
14.97916667,2
14.98958333,2
15,2
15.01041667,2
15.02083333,2
15.03125,2
15.04166667,2
15.05208333,2
15.0625,2
15.07291667,2
15.08333333,2
15.09375,2
15.10416667,2
15.11458333,2
15.125,2
15.13541667,2
15.14583333,2
15.15625,2
15.16666667,2
15.17708333,2
15.1875,2
15.19791667,2
15.20833333,2
15.21875,2
15.22916667,2
15.23958333,2
15.25,2
15.26041667,2
15.27083333,2
15.28125,2
15.29166667,2
15.30208333,2
15.3125,2
15.32291667,2
15.33333333,2
15.34375,2
15.35416667,2
15.36458333,2
15.375,2
15.38541667,2
15.39583333,2
15.40625,2
15.41666667,2
15.42708333,2
15.4375,2
15.44791667,2
15.45833333,2
15.46875,2
15.47916667,2
15.48958333,2
15.5,2
15.51041667,2
15.52083333,2
15.53125,2
15.54166667,2
15.55208333,2
15.5625,2
15.57291667,2
15.58333333,2
15.59375,2
15.60416667,2
15.61458333,2
15.625,2
15.63541667,2
15.64583333,2
15.65625,2
15.66666667,2
15.67708333,2
15.6875,2
15.69791667,2
15.70833333,2
15.71875,2
15.72916667,2
15.73958333,2
15.75,2
15.76041667,2
15.77083333,2
15.78125,2
15.79166667,2
15.80208333,2
15.8125,2
15.82291667,2
15.83333333,2
15.84375,2
15.85416667,2
15.86458333,2
15.875,2
15.88541667,2
15.89583333,2
15.90625,2
15.91666667,2
15.92708333,2
15.9375,2
15.94791667,2
15.95833333,2
15.96875,2
15.97916667,2
15.98958333,2
16,2
16.01041667,2
16.02083333,2
16.03125,2
16.04166667,2
16.05208333,2
16.0625,2
16.07291667,2
16.08333333,2
16.09375,2
16.10416667,2
16.11458333,2
16.125,2
16.13541667,2
16.14583333,2
16.15625,2
16.16666667,2
16.17708333,2
16.1875,2
16.19791667,2
16.20833333,2
16.21875,2
16.22916667,2
16.23958333,2
16.25,2
16.26041667,2
16.27083333,2
16.28125,2
16.29166667,2
16.30208333,2
16.3125,2
16.32291667,2
16.33333333,2
16.34375,2
16.35416667,2
16.36458333,2
16.375,2
16.38541667,2
16.39583333,2
16.40625,2
16.41666667,2
16.42708333,2
16.4375,2
16.44791667,2
16.45833333,2
16.46875,2
16.47916667,2
16.48958333,2
16.5,2
16.51041667,2
16.52083333,2
16.53125,2
16.54166667,2
16.55208333,2
16.5625,2
16.57291667,2
16.58333333,2
16.59375,2
16.60416667,2
16.61458333,2
16.625,2
16.63541667,2
16.64583333,2
16.65625,2
16.66666667,2
16.67708333,2
16.6875,2
16.69791667,2
16.70833333,2
16.71875,2
16.72916667,2
16.73958333,2
16.75,2
16.76041667,2
16.77083333,2
16.78125,2
16.79166667,2
16.80208333,2
16.8125,2
16.82291667,2
16.83333333,2
16.84375,2
16.85416667,2
16.86458333,2
16.875,2
16.88541667,2
16.89583333,2
16.90625,2
16.91666667,2
16.92708333,2
16.9375,2
16.94791667,2
16.95833333,2
16.96875,2
16.97916667,2
16.98958333,2
17,2
17.01041667,2
17.02083333,2
17.03125,2
17.04166667,2
17.05208333,2
17.0625,2
17.07291667,2
17.08333333,2
17.09375,2
17.10416667,2
17.11458333,2
17.125,2
17.13541667,2
17.14583333,2
17.15625,2
17.16666667,2
17.17708333,2
17.1875,2
17.19791667,2
17.20833333,2
17.21875,2
17.22916667,2
17.23958333,2
17.25,2
17.26041667,2
17.27083333,2
17.28125,2
17.29166667,2
17.30208333,2
17.3125,2
17.32291667,2
17.33333333,2
17.34375,2
17.35416667,2
17.36458333,2
17.375,2
17.38541667,2
17.39583333,2
17.40625,2
17.41666667,2
17.42708333,2
17.4375,2
17.44791667,2
17.45833333,2
17.46875,2
17.47916667,2
17.48958333,2
17.5,2
17.51041667,2
17.52083333,2
17.53125,2
17.54166667,2
17.55208333,2
17.5625,2
17.57291667,2
17.58333333,2
17.59375,2
17.60416667,2
17.61458333,2
17.625,2
17.63541667,2
17.64583333,2
17.65625,2
17.66666667,2
17.67708333,2
17.6875,2
17.69791667,2
17.70833333,2
17.71875,2
17.72916667,2
17.73958333,2
17.75,2
17.76041667,2
17.77083333,2
17.78125,2
17.79166667,2
17.80208333,2
17.8125,2
17.82291667,2
17.83333333,2
17.84375,2
17.85416667,2
17.86458333,2
17.875,2
17.88541667,2
17.89583333,2
17.90625,2
17.91666667,2
17.92708333,2
17.9375,2
17.94791667,2
17.95833333,2
17.96875,2
17.97916667,2
17.98958333,2
18,2
18.01041667,2
18.02083333,2
18.03125,2
18.04166667,2
18.05208333,2
18.0625,2
18.07291667,2
18.08333333,2
18.09375,2
18.10416667,2
18.11458333,2
18.125,2
18.13541667,2
18.14583333,2
18.15625,2
18.16666667,2
18.17708333,2
18.1875,2
18.19791667,2
18.20833333,2
18.21875,2
18.22916667,2
18.23958333,2
18.25,2
18.26041667,2
18.27083333,2
18.28125,2
18.29166667,2
18.30208333,2
18.3125,2
18.32291667,2
18.33333333,2
18.34375,2
18.35416667,2
18.36458333,2
18.375,2
18.38541667,2
18.39583333,2
18.40625,2
18.41666667,2
18.42708333,2
18.4375,2
18.44791667,2
18.45833333,2
18.46875,2
18.47916667,2
18.48958333,2
18.5,2
18.51041667,2
18.52083333,2
18.53125,2
18.54166667,2
18.55208333,2
18.5625,2
18.57291667,2
18.58333333,2
18.59375,2
18.60416667,2
18.61458333,2
18.625,2
18.63541667,2
18.64583333,2
18.65625,2
18.66666667,2
18.67708333,2
18.6875,2
18.69791667,2
18.70833333,2
18.71875,2
18.72916667,2
18.73958333,2
18.75,2
18.76041667,2
18.77083333,2
18.78125,2
18.79166667,2
18.80208333,2
18.8125,2
18.82291667,2
18.83333333,2
18.84375,2
18.85416667,2
18.86458333,2
18.875,2
18.88541667,2
18.89583333,2
18.90625,2
18.91666667,2
18.92708333,2
18.9375,2
18.94791667,2
18.95833333,2
18.96875,2
18.97916667,2
18.98958333,2
19,2
19.01041667,2
19.02083333,2
19.03125,2
19.04166667,2
19.05208333,2
19.0625,2
19.07291667,2
19.08333333,2
19.09375,2
19.10416667,2
19.11458333,2
19.125,2
19.13541667,2
19.14583333,2
19.15625,2
19.16666667,2
19.17708333,2
19.1875,2
19.19791667,2
19.20833333,2
19.21875,2
19.22916667,2
19.23958333,2
19.25,2
19.26041667,2
19.27083333,2
19.28125,2
19.29166667,2
19.30208333,2
19.3125,2
19.32291667,2
19.33333333,2
19.34375,2
19.35416667,2
19.36458333,2
19.375,2
19.38541667,2
19.39583333,2
19.40625,2
19.41666667,2
19.42708333,2
19.4375,2
19.44791667,2
19.45833333,2
19.46875,2
19.47916667,2
19.48958333,2
19.5,2
19.51041667,2
19.52083333,2
19.53125,2
19.54166667,2
19.55208333,2
19.5625,2
19.57291667,2
19.58333333,2
19.59375,2
19.60416667,2
19.61458333,2
19.625,2
19.63541667,2
19.64583333,2
19.65625,2
19.66666667,2
19.67708333,2
19.6875,2
19.69791667,2
19.70833333,2
19.71875,2
19.72916667,2
19.73958333,2
19.75,2
19.76041667,2
19.77083333,2
19.78125,2
19.79166667,2
19.80208333,2
19.8125,2
19.82291667,2
19.83333333,2
19.84375,2
19.85416667,2
19.86458333,2
19.875,2
19.88541667,2
19.89583333,2
19.90625,2
19.91666667,2
19.92708333,2
19.9375,2
19.94791667,2
19.95833333,2
19.96875,2
19.97916667,2
19.98958333,2
20,2
20.01041667,2
20.02083333,2
20.03125,2
20.04166667,2
20.05208333,2
20.0625,2
20.07291667,2
20.08333333,2
20.09375,2
20.10416667,2
20.11458333,2
20.125,2
20.13541667,2
20.14583333,2
20.15625,2
20.16666667,2
20.17708333,2
20.1875,2
20.19791667,2
20.20833333,2
20.21875,2
20.22916667,2
20.23958333,2
20.25,2
20.26041667,2
20.27083333,2
20.28125,2
20.29166667,2
20.30208333,2
20.3125,2
