$,
2.383443667,22.8
2.387610667,22.8
2.391777667,22.8
2.395944667,22.8
2.400111667,22.8
2.404278667,22.8
2.408445667,22.8
2.412612667,22.8
2.416779667,22.8
2.420946667,22.8
2.425113667,22.8
2.429280667,22.8
2.433447667,22.8
2.437614667,22.8
2.441781667,22.8
2.445948667,22.8
2.450115667,22.8
2.454282667,22.8
2.458449667,22.8
2.462616667,22.8
2.466783667,22.8
2.470950667,22.8
2.475117667,22.8
2.479284667,22.8
2.483451667,22.8
2.487618667,22.8
2.491785667,22.8
2.495952667,22.8
2.500119667,22.8
2.504286667,22.8
2.508453667,22.8
2.512620667,22.8
2.516787667,22.8
2.520954667,22.8
2.525121667,22.8
2.529288667,22.8
2.533455667,22.8
2.537622667,22.8
2.541789667,22.8
2.545956667,22.8
2.550123667,22.8
2.554290667,22.8
2.558457667,22.8
2.562624667,22.8
2.566791667,22.8
2.570958667,22.8
2.575125667,22.8
2.579292667,22.8
2.583459667,22.8
2.587626667,22.8
2.591793667,22.8
2.595960667,22.8
2.600127667,22.8
2.604294667,22.8
2.608461667,22.8
2.612628667,22.8
2.616795667,22.8
2.620962667,22.8
2.625129667,22.8
2.629296667,22.8
2.633463667,22.8
2.637630667,22.8
2.641797667,22.8
2.645964667,22.8
2.650131667,22.8
2.654298667,22.8
2.658465667,22.8
2.662632667,22.8
2.666799667,22.8
2.670966667,22.8
2.675133667,22.8
2.679300667,22.8
2.683467667,22.8
2.687634667,22.8
2.691801667,22.8
2.695968667,22.8
2.700135667,22.8
2.704302667,22.8
2.708469667,22.8
2.712636667,22.8
2.716803667,22.8
2.720970667,22.8
2.725137667,22.8
2.729304667,22.8
2.733471667,22.8
2.737638667,22.8
2.741805667,22.8
2.745972667,22.8
2.750139667,22.8
2.754306667,22.8
2.758473667,22.8
2.762640667,22.8
2.766807667,22.8
2.770974667,22.8
2.775141667,22.8
2.779308667,22.8
2.783475667,22.8
2.787642667,22.8
2.791809667,22.8
2.795976667,22.8
2.800143667,22.8
2.804310667,22.8
2.808477667,22.8
2.812644667,22.8
2.816811667,22.8
2.820978667,22.8
2.825145667,22.8
2.829312667,22.8
2.833479667,22.8
2.837646667,22.8
2.841813667,22.8
2.845980667,22.8
2.850147667,22.8
2.854314667,22.8
2.858481667,22.8
2.862648667,22.8
2.866815667,22.8
2.870982667,22.8
2.875149667,22.8
2.879316667,22.8
2.883483667,22.8
2.887650667,22.8
2.891817667,22.8
2.895984667,22.8
2.900151667,22.8
2.904318667,22.8
2.908485667,22.8
2.912652667,22.8
2.916819667,22.8
2.920986667,22.8
2.925153667,22.8
2.929320667,22.8
2.933487667,22.8
2.937654667,22.8
2.941821667,22.8
2.945988667,22.8
2.950155667,22.8
2.954322667,22.8
2.958489667,22.8
2.962656667,22.8
2.966823667,22.8
2.970990667,22.8
2.975157667,22.8
2.979324667,22.8
2.983491667,22.8
2.987658667,22.8
2.991825667,22.8
2.995992667,22.8
3.000159667,22.8
3.004326667,22.8
3.008493667,22.8
3.012660667,22.8
3.016827667,22.8
3.020994667,22.8
3.025161667,22.8
3.029328667,22.8
3.033495667,22.8
3.037662667,22.8
3.041829667,22.8
3.045996667,22.8
3.050163667,22.8
3.054330667,22.8
3.058497667,22.8
3.062664667,22.8
3.066831667,22.8
3.070998667,22.8
3.075165667,22.8
3.079332667,22.8
3.083499667,22.8
3.087666667,22.8
3.091833667,22.8
3.096000667,22.8
3.100167667,22.8
3.104334667,22.8
3.108501667,22.8
3.112668667,22.8
3.116835667,22.8
3.121002667,22.8
3.125169667,22.8
3.129336667,22.8
3.133503667,22.8
3.137670667,22.8
3.141837667,22.8
3.146004667,22.8
3.150171667,22.8
3.154338667,22.8
3.158505667,22.8
3.162672667,22.8
3.166839667,22.8
3.171006667,22.8
3.175173667,22.8
3.179340667,22.8
3.183507667,22.8
3.187674667,22.8
3.191841667,22.8
3.196008667,22.8
3.200175667,22.8
3.204342667,22.8
3.208509667,22.8
3.212676667,22.8
3.216843667,22.8
3.221010667,22.8
3.225177667,22.8
3.229344667,22.8
3.233511667,22.8
3.237678667,22.8
3.241845667,22.8
3.246012667,22.8
3.250179667,22.8
3.254346667,22.8
3.258513667,22.8
3.262680667,22.8
3.266847667,22.8
3.271014667,22.8
3.275181667,22.8
3.279348667,22.8
3.283515667,22.8
3.287682667,22.8
3.291849667,22.8
3.296016667,22.8
3.300183667,22.8
3.304350667,22.8
3.308517667,22.8
3.312684667,22.8
3.316851667,22.8
3.321018667,22.8
3.325185667,22.8
3.329352667,22.8
3.333519667,22.8
3.337686667,22.8
3.341853667,22.8
3.346020667,22.8
3.350187667,22.8
3.354354667,22.8
3.358521667,22.8
3.362688667,22.8
3.366855667,22.8
3.371022667,22.8
3.375189667,22.8
3.379356667,22.8
3.383523667,22.8
3.387690667,22.8
3.391857667,22.8
3.396024667,22.8
3.400191667,22.8
3.404358667,22.8
3.408525667,22.8
3.412692667,22.8
3.416859667,22.8
3.421026667,22.8
3.425193667,22.8
3.429360667,22.8
3.433527667,22.8
3.437694667,22.8
3.441861667,22.8
3.446028667,22.8
3.450195667,22.8
3.454362667,22.8
3.458529667,22.8
3.462696667,22.8
3.466863667,22.8
3.471030667,22.8
3.475197667,22.8
3.479364667,22.8
3.483531667,22.8
3.487698667,22.8
3.491865667,22.8
3.496032667,22.8
3.500199667,22.8
3.504366667,22.8
3.508533667,22.8
3.512700667,22.8
3.516867667,22.8
3.521034667,22.8
3.525201667,22.8
3.529368667,22.8
3.533535667,22.8
3.537702667,22.8
3.541869667,22.8
3.546036667,22.8
3.550203667,22.8
3.554370667,22.8
3.558537667,22.8
3.562704667,22.8
3.566871667,22.8
3.571038667,22.8
3.575205667,22.8
3.579372667,22.8
3.583539667,22.8
3.587706667,22.8
3.591873667,22.8
3.596040667,22.8
3.600207667,22.8
3.604374667,22.8
3.608541667,22.8
3.612708667,22.8
3.616875667,22.8
3.621042667,22.8
3.625209667,22.8
3.629376667,22.8
3.633543667,22.8
3.637710667,22.8
3.641877667,22.8
3.646044667,22.8
3.650211667,22.8
3.654378667,22.8
3.658545667,22.8
3.662712667,22.8
3.666879667,22.8
3.671046667,22.8
3.675213667,22.8
3.679380667,22.8
3.683547667,22.8
3.687714667,22.8
3.691881667,22.8
3.696048667,22.8
3.700215667,22.8
3.704382667,22.8
3.708549667,22.8
3.712716667,22.8
3.716883667,22.8
3.721050667,22.8
3.725217667,22.8
3.729384667,22.8
3.733551667,22.8
3.737718667,22.8
3.741885667,22.8
3.746052667,22.8
3.750219667,22.8
3.754386667,22.8
3.758553667,22.8
3.762720667,22.8
3.766887667,22.8
3.771054667,22.8
3.775221667,22.8
3.779388667,22.8
3.783555667,22.8
3.787722667,22.8
3.791889667,22.8
3.796056667,22.8
3.800223667,22.8
3.804390667,22.8
3.808557667,22.8
3.812724667,22.8
3.816891667,22.8
3.821058667,22.8
3.825225667,22.8
3.829392667,22.8
3.833559667,22.8
3.837726667,22.8
3.841893667,22.8
3.846060667,22.8
3.850227667,22.8
3.854394667,22.8
3.858561667,22.8
3.862728667,22.8
3.866895667,22.8
3.871062667,22.8
3.875229667,22.8
3.879396667,22.8
3.883563667,22.8
3.887730667,22.8
3.891897667,22.8
3.896064667,22.8
3.900231667,22.8
3.904398667,22.8
3.908565667,22.8
3.912732667,22.8
3.916899667,22.8
3.921066667,22.8
3.925233667,22.8
3.929400667,22.8
3.933567667,22.8
3.937734667,22.8
3.941901667,22.8
3.946068667,22.8
3.950235667,22.8
3.954402667,22.8
3.958569667,22.8
3.962736667,22.8
3.966903667,22.8
3.971070667,22.8
3.975237667,22.8
3.979404667,22.8
3.983571667,22.8
3.987738667,22.8
3.991905667,22.8
3.996072667,22.8
4.000239667,22.8
4.004406667,22.8
4.008573667,22.8
4.012740667,22.8
4.016907667,22.8
4.021074667,22.8
4.025241667,22.8
4.029408667,22.8
4.033575667,22.8
4.037742667,22.8
4.041909667,22.8
4.046076667,22.8
4.050243667,22.8
4.054410667,22.8
4.058577667,22.8
4.062744667,22.8
4.066911667,22.8
4.071078667,22.8
4.075245667,22.8
4.079412667,22.8
4.083579667,22.8
4.087746667,22.8
4.091913667,22.8
4.096080667,22.8
4.100247667,22.8
4.104414667,22.8
4.108581667,22.8
4.112748667,22.8
4.116915667,22.8
4.121082667,22.8
4.125249667,22.8
4.129416667,22.8
4.133583667,22.8
4.137750667,22.8
4.141917667,22.8
4.146084667,22.8
4.150251667,22.8
4.154418667,22.8
4.158585667,22.8
4.162752667,22.8
4.166919667,22.8
4.171086667,22.8
4.175253667,22.8
4.179420667,22.8
4.183587667,22.8
4.187754667,22.8
4.191921667,22.8
4.196088667,22.8
4.200255667,22.8
4.204422667,22.8
4.208589667,22.8
4.212756667,22.8
4.216923667,22.8
4.221090667,22.8
4.225257667,22.8
4.229424667,22.8
4.233591667,22.8
4.237758667,22.8
4.241925667,22.8
4.246092667,22.8
4.250259667,22.8
4.254426667,22.8
4.258593667,22.8
4.262760667,22.8
4.266927667,22.8
4.271094667,22.8
4.275261667,22.8
4.279428667,22.8
4.283595667,22.8
4.287762667,22.8
4.291929667,22.8
4.296096667,22.8
4.300263667,22.8
4.304430667,22.8
4.308597667,22.8
4.312764667,22.8
4.316931667,22.8
4.321098667,22.8
4.325265667,22.8
4.329432667,22.8
4.333599667,22.8
4.337766667,22.8
4.341933667,22.8
4.346100667,22.8
4.350267667,22.8
4.354434667,22.8
4.358601667,22.8
4.362768667,22.8
4.366935667,22.8
4.371102667,22.8
4.375269667,22.8
4.379436667,22.8
4.383603667,22.8
4.387770667,22.8
4.391937667,22.8
4.396104667,22.8
4.400271667,22.8
4.404438667,22.8
4.408605667,22.8
4.412772667,22.8
4.416939667,22.8
4.421106667,22.8
4.425273667,22.8
4.429440667,22.8
4.433607667,22.8
4.437774667,22.8
4.441941667,22.8
4.446108667,22.8
4.450275667,22.8
4.454442667,22.8
4.458609667,22.8
4.462776667,22.8
4.466943667,22.8
4.471110667,22.8
4.475277667,22.8
4.479444667,22.8
4.483611667,22.8
4.487778667,22.8
4.491945667,22.8
4.496112667,22.8
4.500279667,22.8
4.504446667,22.8
4.508613667,22.8
4.512780667,22.8
4.516947667,22.8
4.521114667,22.8
4.525281667,22.8
4.529448667,22.8
4.533615667,22.8
4.537782667,22.8
4.541949667,22.8
4.546116667,22.8
4.550283667,22.8
4.554450667,22.8
4.558617667,22.8
4.562784667,22.8
4.566951667,22.8
4.571118667,22.8
4.575285667,22.8
4.579452667,22.8
4.583619667,22.8
4.587786667,22.8
4.591953667,22.8
4.596120667,22.8
4.600287667,22.8
4.604454667,22.8
4.608621667,22.8
4.612788667,22.8
4.616955667,22.8
4.621122667,22.8
4.625289667,22.8
4.629456667,22.8
4.633623667,22.8
4.637790667,22.8
4.641957667,22.8
4.646124667,22.8
4.650291667,22.8
4.654458667,22.8
4.658625667,22.8
4.662792667,22.8
4.666959667,22.8
4.671126667,22.8
4.675293667,22.8
4.679460667,22.8
4.683627667,22.8
4.687794667,22.8
4.691961667,22.8
4.696128667,22.8
4.700295667,22.8
4.704462667,22.8
4.708629667,22.8
4.712796667,22.8
4.716963667,22.8
4.721130667,22.8
4.725297667,22.8
4.729464667,22.8
4.733631667,22.8
4.737798667,22.8
4.741965667,22.8
4.746132667,22.8
4.750299667,22.8
4.754466667,22.8
4.758633667,22.8
4.762800667,22.8
4.766967667,22.8
4.771134667,22.8
4.775301667,22.8
4.779468667,22.8
4.783635667,22.8
4.787802667,22.8
4.791969667,22.8
4.796136667,22.8
4.800303667,22.8
4.804470667,22.8
4.808637667,22.8
4.812804667,22.8
4.816971667,22.8
4.821138667,22.8
4.825305667,22.8
4.829472667,22.8
4.833639667,22.8
4.837806667,22.8
4.841973667,22.8
4.846140667,22.8
4.850307667,22.8
4.854474667,22.8
4.858641667,22.8
4.862808667,22.8
4.866975667,22.8
4.871142667,22.8
4.875309667,22.8
4.879476667,22.8
4.883643667,22.8
4.887810667,22.8
4.891977667,22.8
4.896144667,22.8
4.900311667,22.8
4.904478667,22.8
4.908645667,22.8
4.912812667,22.8
4.916979667,22.8
4.921146667,22.8
4.925313667,22.8
4.929480667,22.8
4.933647667,22.8
4.937814667,22.8
4.941981667,22.8
4.946148667,22.8
4.950315667,22.8
4.954482667,22.8
4.958649667,22.8
4.962816667,22.8
4.966983667,22.8
4.971150667,22.8
4.975317667,22.8
4.979484667,22.8
4.983651667,22.8
4.987818667,22.8
4.991985667,22.8
4.996152667,22.8
5.000319667,22.8
5.004486667,22.8
5.008653667,22.8
5.012820667,22.8
5.016987667,22.8
5.021154667,22.8
5.025321667,22.8
5.029488667,22.8
5.033655667,22.8
5.037822667,22.8
5.041989667,22.8
5.046156667,22.8
5.050323667,22.8
5.054490667,22.8
5.058657667,22.8
5.062824667,22.8
5.066991667,22.8
5.071158667,22.8
5.075325667,22.8
5.079492667,22.8
5.083659667,22.8
5.087826667,22.8
5.091993667,22.8
5.096160667,22.8
5.100327667,22.8
5.104494667,22.8
5.108661667,22.8
5.112828667,22.8
5.116995667,22.8
5.121162667,22.8
5.125329667,22.8
5.129496667,22.8
5.133663667,22.8
5.137830667,22.8
5.141997667,22.8
5.146164667,22.8
5.150331667,22.8
5.154498667,22.8
5.158665667,22.8
5.162832667,22.8
5.166999667,22.8
5.171166667,22.8
5.175333667,22.8
5.179500667,22.8
5.183667667,22.8
5.187834667,22.8
5.192001667,22.8
5.196168667,22.8
5.200335667,22.8
5.204502667,22.8
5.208669667,22.8
5.212836667,22.8
5.217003667,22.8
5.221170667,22.8
5.225337667,22.8
5.229504667,22.8
5.233671667,22.8
5.237838667,22.8
5.242005667,22.8
5.246172667,22.8
5.250339667,22.8
5.254506667,22.8
5.258673667,22.8
5.262840667,22.8
5.267007667,22.8
5.271174667,22.8
5.275341667,22.8
5.279508667,22.8
5.283675667,22.8
5.287842667,22.8
5.292009667,22.8
5.296176667,22.8
5.300343667,22.8
5.304510667,22.8
5.308677667,22.8
5.312844667,22.8
5.317011667,22.8
5.321178667,22.8
5.325345667,22.8
5.329512667,22.8
5.333679667,22.8
5.337846667,22.8
5.342013667,22.8
5.346180667,22.8
5.350347667,22.8
5.354514667,22.8
5.358681667,22.8
5.362848667,22.8
5.367015667,22.8
5.371182667,22.8
5.375349667,22.8
5.379516667,22.8
5.383683667,22.8
5.387850667,22.8
5.392017667,22.8
5.396184667,22.8
5.400351667,22.8
5.404518667,22.8
5.408685667,22.8
5.412852667,22.8
5.417019667,22.8
5.421186667,22.8
5.425353667,22.8
5.429520667,22.8
5.433687667,22.8
5.437854667,22.8
5.442021667,22.8
5.446188667,22.8
5.450355667,22.8
5.454522667,22.8
5.458689667,22.8
5.462856667,22.8
5.467023667,22.8
5.471190667,22.8
5.475357667,22.8
5.479524667,22.8
5.483691667,22.8
5.487858667,22.8
5.492025667,22.8
5.496192667,22.8
5.500359667,22.8
5.504526667,22.8
5.508693667,22.8
5.512860667,22.8
5.517027667,22.8
5.521194667,22.8
5.525361667,22.8
5.529528667,22.8
5.533695667,22.8
5.537862667,22.8
5.542029667,22.8
5.546196667,22.8
5.550363667,22.8
5.554530667,22.8
5.558697667,22.8
5.562864667,22.8
5.567031667,22.8
5.571198667,22.8
5.575365667,22.8
5.579532667,22.8
5.583699667,22.8
5.587866667,22.8
5.592033667,22.8
5.596200667,22.8
5.600367667,22.8
5.604534667,22.8
5.608701667,22.8
5.612868667,22.8
5.617035667,22.8
5.621202667,22.8
5.625369667,22.8
5.629536667,22.8
5.633703667,22.8
5.637870667,22.8
5.642037667,22.8
5.646204667,22.8
5.650371667,22.8
5.654538667,22.8
5.658705667,22.8
5.662872667,22.8
5.667039667,22.8
5.671206667,22.8
5.675373667,22.8
5.679540667,22.8
5.683707667,22.8
5.687874667,22.8
5.692041667,22.8
5.696208667,22.8
5.700375667,22.8
5.704542667,22.8
5.708709667,22.8
5.712876667,22.8
5.717043667,22.8
5.721210667,22.8
5.725377667,22.8
5.729544667,22.8
5.733711667,22.8
5.737878667,22.8
5.742045667,22.8
5.746212667,22.8
5.750379667,22.8
5.754546667,22.8
5.758713667,22.8
5.762880667,22.8
5.767047667,22.8
5.771214667,22.8
5.775381667,22.8
5.779548667,22.8
5.783715667,22.8
5.787882667,22.8
5.792049667,22.8
5.796216667,22.8
5.800383667,22.8
5.804550667,22.8
5.808717667,22.8
5.812884667,22.8
5.817051667,22.8
5.821218667,22.8
5.825385667,22.8
5.829552667,22.8
5.833719667,22.8
5.837886667,22.8
5.842053667,22.8
5.846220667,22.8
5.850387667,22.8
5.854554667,22.8
5.858721667,22.8
5.862888667,22.8
5.867055667,22.8
5.871222667,22.8
5.875389667,22.8
5.879556667,22.8
5.883723667,22.8
5.887890667,22.8
5.892057667,22.8
5.896224667,22.8
5.900391667,22.8
5.904558667,22.8
5.908725667,22.8
5.912892667,22.8
5.917059667,22.8
5.921226667,22.8
5.925393667,22.8
5.929560667,22.8
5.933727667,22.8
5.937894667,22.8
5.942061667,22.8
5.946228667,22.8
5.950395667,22.8
5.954562667,22.8
5.958729667,22.8
5.962896667,22.8
5.967063667,22.8
5.971230667,22.8
5.975397667,22.8
5.979564667,22.8
5.983731667,22.8
5.987898667,22.8
5.992065667,22.8
5.996232667,22.8
6.000399667,22.8
6.004566667,22.8
6.008733667,22.8
6.012900667,22.8
6.017067667,22.8
6.021234667,22.8
6.025401667,22.8
6.029568667,22.8
6.033735667,22.8
6.037902667,22.8
6.042069667,22.8
6.046236667,22.8
6.050403667,22.8
6.054570667,22.8
6.058737667,22.8
6.062904667,22.8
6.067071667,22.8
6.071238667,22.8
6.075405667,22.8
6.079572667,22.8
6.083739667,22.8
6.087906667,22.8
6.092073667,22.8
6.096240667,22.8
6.100407667,22.8
6.104574667,22.8
6.108741667,22.8
6.112908667,22.8
6.117075667,22.8
6.121242667,22.8
6.125409667,22.8
6.129576667,22.8
6.133743667,22.8
6.137910667,22.8
6.142077667,22.8
6.146244667,22.8
6.150411667,22.8
6.154578667,22.8
6.158745667,22.8
6.162912667,22.8
6.167079667,22.8
6.171246667,22.8
6.175413667,22.8
6.179580667,22.8
6.183747667,22.8
6.187914667,22.8
6.192081667,22.8
6.196248667,22.8
6.200415667,22.8
6.204582667,22.8
6.208749667,22.8
6.212916667,22.8
6.217083667,22.8
6.221250667,22.8
6.225417667,22.8
6.229584667,22.8
6.233751667,22.8
6.237918667,22.8
6.242085667,22.8
6.246252667,22.8
6.250419667,22.8
6.254586667,22.8
6.258753667,22.8
6.262920667,22.8
6.267087667,22.8
6.271254667,22.8
6.275421667,22.8
6.279588667,22.8
6.283755667,22.8
6.287922667,22.8
6.292089667,22.8
6.296256667,22.8
6.300423667,22.8
6.304590667,22.8
6.308757667,22.8
6.312924667,22.8
6.317091667,22.8
6.321258667,22.8
6.325425667,22.8
6.329592667,22.8
6.333759667,22.8
6.337926667,22.8
6.342093667,22.8
6.346260667,22.8
6.350427667,22.8
6.354594667,22.8
6.358761667,22.8
6.362928667,22.8
6.367095667,22.8
6.371262667,22.8
6.375429667,22.8
6.379596667,22.8
6.383763667,22.8
6.387930667,22.8
6.392097667,22.8
6.396264667,22.8
6.400431667,22.8
6.404598667,22.8
6.408765667,22.8
6.412932667,22.8
6.417099667,22.8
6.421266667,22.8
6.425433667,22.8
6.429600667,22.8
6.433767667,22.8
6.437934667,22.8
6.442101667,22.8
6.446268667,22.8
6.450435667,22.8
6.454602667,22.8
6.458769667,22.8
6.462936667,22.8
6.467103667,22.8
6.471270667,22.8
6.475437667,22.8
6.479604667,22.8
6.483771667,22.8
6.487938667,22.8
6.492105667,22.8
6.496272667,22.8
6.500439667,22.8
6.504606667,22.8
6.508773667,22.8
6.512940667,22.8
6.517107667,22.8
6.521274667,22.8
6.525441667,22.8
6.529608667,22.8
6.533775667,22.8
6.537942667,22.8
6.542109667,22.8
6.546276667,22.8
6.550443667,22.8
6.554610667,22.8
6.558777667,22.8
6.562944667,22.8
6.567111667,22.8
6.571278667,22.8
6.575445667,22.8
6.579612667,22.8
6.583779667,22.8
6.587946667,22.8
6.592113667,22.8
6.596280667,22.8
6.600447667,22.8
6.604614667,22.8
6.608781667,22.8
6.612948667,22.8
6.617115667,22.8
6.621282667,22.8
6.625449667,22.8
6.629616667,22.8
6.633783667,22.8
6.637950667,22.8
6.642117667,22.8
6.646284667,22.8
6.650451667,22.8
6.654618667,22.8
6.658785667,22.8
6.662952667,22.8
6.667119667,22.8
6.671286667,22.8
6.675453667,22.8
6.679620667,22.8
6.683787667,22.8
6.687954667,22.8
6.692121667,22.8
6.696288667,22.8
6.700455667,22.8
6.704622667,22.8
6.708789667,22.8
6.712956667,22.8
6.717123667,22.8
6.721290667,22.8
6.725457667,22.8
6.729624667,22.8
6.733791667,22.8
6.737958667,22.8
6.742125667,22.8
6.746292667,22.8
6.750459667,22.8
6.754626667,22.8
6.758793667,22.8
6.762960667,22.8
6.767127667,22.8
6.771294667,22.8
6.775461667,22.8
6.779628667,22.8
6.783795667,22.8
6.787962667,22.8
6.792129667,22.8
6.796296667,22.8
6.800463667,22.8
6.804630667,22.8
6.808797667,22.8
6.812964667,22.8
6.817131667,22.8
6.821298667,22.8
